id,text,route_airports,q_line,fir,q_code,traffic,purpose,scope,lower_limit,upper_limit,coords_radius,a_field,b_field,c_field,d_field,e_field,category,severity
KHPN-03-063,"03/063 NOTAMR 
Q)ZNY/QXXXX/IV/NBO/A/000/999/4104N07342W005 
A) KHPN 
B) 2603100300 
C) 2610311000 
 D)DLY 0300-1000 
E) NAV ILS RWY 16 NOT MNT",KHPN,ZNY/QXXXX/IV/NBO/A/000/999/4104N07342W005,ZNY,QXXXX,IV,NBO,A,0.0,999.0,4104N07342W005,KHPN,2603100300,2610311000,DLY 0300-1000,NAV ILS RWY 16 NOT MNT,runway,advisory
KHPN-07-103,"07/103 NOTAMN 
Q) KZNY/QMXLC/IV/M/A/000/999/4104N07342W005 
A) KHPN 
B) 2607101446 
C) 2607171500 

E) TWY C RUNUP PAD CLSD",KHPN,KZNY/QMXLC/IV/M/A/000/999/4104N07342W005,KZNY,QMXLC,IV,M,A,0.0,999.0,4104N07342W005,KHPN,2607101446,2607171500,,TWY C RUNUP PAD CLSD,taxiway,critical
KHPN-07-109,"07/109 NOTAMN 
Q) KZNY/QMMXX/V/M/A/000/999/4104N07342W005 
A) KHPN 
B) 2607120922 
C) 2607311200 

E) RWY 16 RWY EXIT SIGN AT TWY L LGT U/S",KHPN,KZNY/QMMXX/V/M/A/000/999/4104N07342W005,KZNY,QMMXX,V,M,A,0.0,999.0,4104N07342W005,KHPN,2607120922,2607311200,,RWY 16 RWY EXIT SIGN AT TWY L LGT U/S,runway,advisory
KHPN-07-096,"07/096 NOTAMN 
Q) KZNY/QMRLC/IV/NBO/A/000/999/4104N07342W005 
A) KHPN 
B) 2607130400 
C) 2610230930 
 D) MON-FRI 0400-0930 

E) RWY 16/34 CLSD",KHPN,KZNY/QMRLC/IV/NBO/A/000/999/4104N07342W005,KZNY,QMRLC,IV,NBO,A,0.0,999.0,4104N07342W005,KHPN,2607130400,2610230930,MON-FRI 0400-0930,RWY 16/34 CLSD,runway,advisory
KHPN-07-121,"07/121 NOTAMN 
Q) KZNY/QMNHW/IV/BO/A/000/999/4104N07342W005 
A) KHPN 
B) 2607131236 
C) 2608131300 

E) HANGAR F RAMP WIP CONST ADJ TWY J",KHPN,KZNY/QMNHW/IV/BO/A/000/999/4104N07342W005,KZNY,QMNHW,IV,BO,A,0.0,999.0,4104N07342W005,KHPN,2607131236,2608131300,,HANGAR F RAMP WIP CONST ADJ TWY J,taxiway,advisory
KHPN-07-120,"07/120 NOTAMR 
Q) KZNY/QMXLC/IV/M/A/000/999/4104N07342W005 
A) KHPN 
B) 2607140000 
C) 2611011300 
 D) DLY 0000-1300 

E) TWY K HOLD PAD CLSD EXC ACFT PRKG",KHPN,KZNY/QMXLC/IV/M/A/000/999/4104N07342W005,KZNY,QMXLC,IV,M,A,0.0,999.0,4104N07342W005,KHPN,2607140000,2611011300,DLY 0000-1300,TWY K HOLD PAD CLSD EXC ACFT PRKG,taxiway,advisory
KHPN-07-122,"07/122 NOTAMN 
Q) KZNY/QICXX/IV/NBO/A/000/999/4104N07342W025 
A) KHPN 
B) 2607140301 
C) 2607232359 

E) ILS RWY 34 NOT MNT",KHPN,KZNY/QICXX/IV/NBO/A/000/999/4104N07342W025,KZNY,QICXX,IV,NBO,A,0.0,999.0,4104N07342W025,KHPN,2607140301,2607232359,,ILS RWY 34 NOT MNT,runway,advisory
KHPN-07-123,"07/123 NOTAMN 
Q) KZNY/QITXX/IV/NBO/A/000/999/4104N07342W025 
A) KHPN 
B) 2607140303 
C) 2607232359 

E) ILS RWY 16 SPECIAL AUTH CAT II NOT AUTH",KHPN,KZNY/QITXX/IV/NBO/A/000/999/4104N07342W025,KZNY,QITXX,IV,NBO,A,0.0,999.0,4104N07342W025,KHPN,2607140303,2607232359,,ILS RWY 16 SPECIAL AUTH CAT II NOT AUTH,runway,advisory
KHPN-07-124,"07/124 NOTAMN 
Q) KZNY/QICAS/IV/NBO/A/000/999/4104N07342W025 
A) KHPN 
B) 2607140304 
C) 2607232359 

E) ILS RWY 16 GP/DME U/S",KHPN,KZNY/QICAS/IV/NBO/A/000/999/4104N07342W025,KZNY,QICAS,IV,NBO,A,0.0,999.0,4104N07342W025,KHPN,2607140304,2607232359,,ILS RWY 16 GP/DME U/S,navaid,critical
KHPN-6-5166,"Q) KZNY/QPIXX/I/NBO/A/000/999/4104N07342W005
A) KHPN
B) 2506021946
C) 2601121946EST
E) HPN WESTCHESTER COUNTY, WHITE PLAINS, NY.
ILS OR LOC RWY 16, AMDT 25C...
ILS RWY 16 (SA CAT I-II), AMDT 25C...
ALTERNATE MNM NA EXCEPT FOR ACFT EQUIPPED WITH SUITABLE RNAV SYSTEM WITH GPS,
IGN VOR/DME NOT MNT.",KHPN,KZNY/QPIXX/I/NBO/A/000/999/4104N07342W005,KZNY,QPIXX,I,NBO,A,0.0,999.0,4104N07342W005,KHPN,2506021946,2601121946EST,,"HPN WESTCHESTER COUNTY, WHITE PLAINS, NY.
ILS OR LOC RWY 16, AMDT 25C...
ILS RWY 16 (SA CAT I-II), AMDT 25C...
ALTERNATE MNM NA EXCEPT FOR ACFT EQUIPPED WITH SUITABLE RNAV SYSTEM WITH GPS,
IGN VOR/DME NOT MNT.",navaid,advisory
KHPN-07-145,"07/145 NOTAMN 
Q) KZNY/QMMXX/V/M/A/000/999/4104N07342W005 
A) KHPN 
B) 2607151110 
C) 2607311200 

E) TWY L CL MARKINGS BTN APCH END RWY 16 AND TWY C NOT STD",KHPN,KZNY/QMMXX/V/M/A/000/999/4104N07342W005,KZNY,QMMXX,V,M,A,0.0,999.0,4104N07342W005,KHPN,2607151110,2607311200,,TWY L CL MARKINGS BTN APCH END RWY 16 AND TWY C NOT STD,taxiway,advisory
KHPN-07-147,"07/147 NOTAMN 
Q) KZNY/QICAS/IV/NBO/A/000/999/4104N07342W025 
A) KHPN 
B) 2607151300 
C) 2607152000EST 

E) ILS RWY 16 U/S",KHPN,KZNY/QICAS/IV/NBO/A/000/999/4104N07342W025,KZNY,QICAS,IV,NBO,A,0.0,999.0,4104N07342W025,KHPN,2607151300,2607152000EST,,ILS RWY 16 U/S,runway,critical
KHPN-07-148,"07/148 NOTAMN 
Q) KZNY/QICAS/IV/NBO/A/000/999/4104N07342W025 
A) KHPN 
B) 2607151300 
C) 2607152000EST 

E) ILS RWY 34 U/S",KHPN,KZNY/QICAS/IV/NBO/A/000/999/4104N07342W025,KZNY,QICAS,IV,NBO,A,0.0,999.0,4104N07342W025,KHPN,2607151300,2607152000EST,,ILS RWY 34 U/S,runway,critical
KHPN-07-149,"07/149 NOTAMN 
Q) KZNY/QITXX/IV/NBO/A/000/999/4104N07342W025 
A) KHPN 
B) 2607151300 
C) 2607152000EST 

E) ILS RWY 16 SPECIAL AUTH CAT II NOT AUTH",KHPN,KZNY/QITXX/IV/NBO/A/000/999/4104N07342W025,KZNY,QITXX,IV,NBO,A,0.0,999.0,4104N07342W025,KHPN,2607151300,2607152000EST,,ILS RWY 16 SPECIAL AUTH CAT II NOT AUTH,runway,advisory
KFRG-5-7214,"Q) KZNY/QPIXX/I/NBO/A/000/999/4043N07324W005
A) KFRG
B) 2510271608
C) 2606081606EST
E) FRG REPUBLIC, FARMINGDALE, NY.
RNAV (GPS) RWY 19, AMDT 3...
LPV MINIMUMS NA ALL CATS.
LNAV/VNAV MINIMUMS NA ALL CATS.
CHANGE NOTE: RWY 19 HELICOPTER VISIBILITY REDUCTION BELOW 1 SM NOT AUTHORIZED.",KFRG,KZNY/QPIXX/I/NBO/A/000/999/4043N07324W005,KZNY,QPIXX,I,NBO,A,0.0,999.0,4043N07324W005,KFRG,2510271608,2606081606EST,,"FRG REPUBLIC, FARMINGDALE, NY.
RNAV (GPS) RWY 19, AMDT 3...
LPV MINIMUMS NA ALL CATS.
LNAV/VNAV MINIMUMS NA ALL CATS.
CHANGE NOTE: RWY 19 HELICOPTER VISIBILITY REDUCTION BELOW 1 SM NOT AUTHORIZED.",navaid,advisory
KFRG-03-047,"03/047 NOTAMN 
Q) KZNY/QIOAS/IV/BO/A/000/999/4043N07324W025 
A) KFRG 
B) 2603111848 
C) 2710292111EST 

E) ILS RWY 14 OM U/S",KFRG,KZNY/QIOAS/IV/BO/A/000/999/4043N07324W025,KZNY,QIOAS,IV,BO,A,0.0,999.0,4043N07324W025,KFRG,2603111848,2710292111EST,,ILS RWY 14 OM U/S,navaid,critical
KFRG-6-1140,"Q) KZNY/QPICH/I/NBO/A/000/999/4043N07324W005
A) KFRG
B) 2603161811
C) PERM
E) FRG REPUBLIC, FARMINGDALE, NY.
RNAV (GPS) Y RWY 14, AMDT 2G...
LNAV CATS C/D VISIBILITY 1 1/8. CHART NOTE: RWY 14 HELICOPTER VISIBILITY REDUCTION BELOW 3/4 SM NOT AUTHORIZED. CHART NOTE: INOPERATIVE TABLE DOES NOT APPLY TO LPV ALL CATS. CHANGE ALTIMETER NOTE TO READ: WHEN LOCAL ALTIMETER SETTING NOT RECEIVED, USE ISP ALTIMETER SETTING: INCREASE LPV DA TO 374 FEET; INCREASE LNAV/VNAV DA TO 442 FEET; INCREASE ALL MDAS 40 FEET AND LNAV VISIBILITY CATS C/D 1/8 SM AND CIRCLING VISIBILITY CAT C 1/4 SM.
THIS IS RNAV (GPS) Y RWY 14, AMDT 2H.",KFRG,KZNY/QPICH/I/NBO/A/000/999/4043N07324W005,KZNY,QPICH,I,NBO,A,0.0,999.0,4043N07324W005,KFRG,2603161811,PERM,,"FRG REPUBLIC, FARMINGDALE, NY.
RNAV (GPS) Y RWY 14, AMDT 2G...
LNAV CATS C/D VISIBILITY 1 1/8. CHART NOTE: RWY 14 HELICOPTER VISIBILITY REDUCTION BELOW 3/4 SM NOT AUTHORIZED. CHART NOTE: INOPERATIVE TABLE DOES NOT APPLY TO LPV ALL CATS. CHANGE ALTIMETER NOTE TO READ: WHEN LOCAL ALTIMETER SETTING NOT RECEIVED, USE ISP ALTIMETER SETTING: INCREASE LPV DA TO 374 FEET; INCREASE LNAV/VNAV DA TO 442 FEET; INCREASE ALL MDAS 40 FEET AND LNAV VISIBILITY CATS C/D 1/8 SM AND CIRCLING VISIBILITY CAT C 1/4 SM.
THIS IS RNAV (GPS) Y RWY 14, AMDT 2H.",navaid,advisory
KFRG-07-001,"07/001 NOTAMN 
 Q) KZNY/QOLAS/IV/M/E/000/006/4043N07324W005 
 A) KFRG 
 B) 2607010538 
 C) 2608150537 
 E) TOWER LGT (ASR 1006408) 404918.10N0732847.70W (6.3NM NNW FRG) 562.0FT (294.9FT AGL) U/S",KFRG,KZNY/QOLAS/IV/M/E/000/006/4043N07324W005,KZNY,QOLAS,IV,M,E,0.0,6.0,4043N07324W005,KFRG,2607010538,2608150537,,TOWER LGT (ASR 1006408) 404918.10N0732847.70W (6.3NM NNW FRG) 562.0FT (294.9FT AGL) U/S,lighting,advisory
KFRG-07-032,"07/032 NOTAMR 
Q) KZNY/QMXLC/IV/M/A/000/999/4043N07324W005 
A) KFRG 
B) 2607101851 
C) 2607172000 

E) TWY G RUNUP PAD FOR RWY 01 CLSD",KFRG,KZNY/QMXLC/IV/M/A/000/999/4043N07324W005,KZNY,QMXLC,IV,M,A,0.0,999.0,4043N07324W005,KFRG,2607101851,2607172000,,TWY G RUNUP PAD FOR RWY 01 CLSD,taxiway,critical
KISP-5-9095,"Q) KZNY/QPIXX/I/NBO/A/000/999/4047N07306W005
A) KISP
B) 2509231450
C) 2605051440EST
E) ISP LONG ISLAND MAC ARTHUR, NEW YORK, NY.
RNAV (GPS) RWY 15R, AMDT 1...
LNAV/VNAV DA 550/HAT 451 ALL CATS.",KISP,KZNY/QPIXX/I/NBO/A/000/999/4047N07306W005,KZNY,QPIXX,I,NBO,A,0.0,999.0,4047N07306W005,KISP,2509231450,2605051440EST,,"ISP LONG ISLAND MAC ARTHUR, NEW YORK, NY.
RNAV (GPS) RWY 15R, AMDT 1...
LNAV/VNAV DA 550/HAT 451 ALL CATS.",navaid,advisory
KISP-5-4591,"Q) KZNY/QPIXX/I/NBO/A/000/999/4047N07306W005
A) KISP
B) 2510221322
C) 2606031321EST
E) ISP LONG ISLAND MAC ARTHUR, NEW YORK, NY.
ILS OR LOC RWY 24, AMDT 5...
AUTOPILOT COUPLED APPROACH NA BELOW 920.",KISP,KZNY/QPIXX/I/NBO/A/000/999/4047N07306W005,KZNY,QPIXX,I,NBO,A,0.0,999.0,4047N07306W005,KISP,2510221322,2606031321EST,,"ISP LONG ISLAND MAC ARTHUR, NEW YORK, NY.
ILS OR LOC RWY 24, AMDT 5...
AUTOPILOT COUPLED APPROACH NA BELOW 920.",navaid,advisory
KISP-01-108,01/108 NOTAMN Q) KZNY/QOLAS/IV/M/AE/000/006/4047N07306W005 A) KISP B) 2601071602 C) 2609302359 E) TOWER LGT (ASR 1054022) 404855.00N0731042.00W (3.7NM WNW ISP) 582.7FT (392.7FT AGL) U/S,KISP,KZNY/QOLAS/IV/M/AE/000/006/4047N07306W005,KZNY,QOLAS,IV,M,AE,0.0,6.0,4047N07306W005,KISP,2601071602,2609302359,,TOWER LGT (ASR 1054022) 404855.00N0731042.00W (3.7NM WNW ISP) 582.7FT (392.7FT AGL) U/S,lighting,advisory
KISP-6-4748,"Q) KZNY/QPDAO/I/NBO/A/000/999/4047N07306W005
A) KISP
B) 2404301306
C) 2412101306EST
E) ISP LONG ISLAND MAC ARTHUR, NEW YORK, NY.
LONG ISLAND SEVEN DEPARTURE...
NOTE: COATE DEPARTURES NA EXCEPT FOR AIRCRAFT EQUIPPED WITH SUITABLE RNAV SYSTEM WITH GPS,
SAX VORTAC U/S.",KISP,KZNY/QPDAO/I/NBO/A/000/999/4047N07306W005,KZNY,QPDAO,I,NBO,A,0.0,999.0,4047N07306W005,KISP,2404301306,2412101306EST,,"ISP LONG ISLAND MAC ARTHUR, NEW YORK, NY.
LONG ISLAND SEVEN DEPARTURE...
NOTE: COATE DEPARTURES NA EXCEPT FOR AIRCRAFT EQUIPPED WITH SUITABLE RNAV SYSTEM WITH GPS,
SAX VORTAC U/S.",navaid,critical
KISP-06-284,"06/284 NOTAMN 
 Q) KZNY/QOLAS/IV/M/AE/000/006/4047N07306W005 
 A) KISP 
 B) 2606301328 
 C) 2607302300 
 E) TOWER LGT (ASN 1999-AEA-1825-OE) 405034N0730154W (4.3NM NE ISP) 547FT (274FT AGL) U/S",KISP,KZNY/QOLAS/IV/M/AE/000/006/4047N07306W005,KZNY,QOLAS,IV,M,AE,0.0,6.0,4047N07306W005,KISP,2606301328,2607302300,,TOWER LGT (ASN 1999-AEA-1825-OE) 405034N0730154W (4.3NM NE ISP) 547FT (274FT AGL) U/S,lighting,advisory
KISP-07-101,"07/101 NOTAMN 
 Q) KZNY/QOLAS/IV/M/E/000/002/4047N07306W005 
 A) KISP 
 B) 2607100453 
 C) 2607250353 
 E) TOWER LGT (ASR 1271993) 405306.70N0731232.50W (7.2NM NW ISP) 194.9FT (75.1FT AGL) U/S",KISP,KZNY/QOLAS/IV/M/E/000/002/4047N07306W005,KZNY,QOLAS,IV,M,E,0.0,2.0,4047N07306W005,KISP,2607100453,2607250353,,TOWER LGT (ASR 1271993) 405306.70N0731232.50W (7.2NM NW ISP) 194.9FT (75.1FT AGL) U/S,lighting,advisory
KISP-07-116,"07/116 NOTAMN 
 Q) KZNY/QOLAS/IV/M/E/000/006/4047N07306W005 
 A) KISP 
 B) 2607112029 
 C) 2611082029 
 E) TOWER LGT (ASR 1219580) 404503.70N0731247.60W (5.8NM WSW ISP) 529.9FT (500.0FT AGL) U/S",KISP,KZNY/QOLAS/IV/M/E/000/006/4047N07306W005,KZNY,QOLAS,IV,M,E,0.0,6.0,4047N07306W005,KISP,2607112029,2611082029,,TOWER LGT (ASR 1219580) 404503.70N0731247.60W (5.8NM WSW ISP) 529.9FT (500.0FT AGL) U/S,lighting,advisory
KPWK-11-044,"11/044 NOTAMN 
Q) KZAU/QMNLC/IV/NBO/A/000/999/4206N08754W005 
A) KPWK 
B) 2511060358 
C) 2610312359 

E) HANGAR 13 RAMP CLSD",KPWK,KZAU/QMNLC/IV/NBO/A/000/999/4206N08754W005,KZAU,QMNLC,IV,NBO,A,0.0,999.0,4206N08754W005,KPWK,2511060358,2610312359,,HANGAR 13 RAMP CLSD,other,critical
KPWK-04-139,"04/139 NOTAMN 
Q) KZAU/QFAHW/IV/NBO/A/000/999/4206N08754W005 
A) KPWK 
B) 2604221100 
C) 2610302100 
 D) DLY SR-SS 

E) AP ALL SFC WIP GRASS CUTTING",KPWK,KZAU/QFAHW/IV/NBO/A/000/999/4206N08754W005,KZAU,QFAHW,IV,NBO,A,0.0,999.0,4206N08754W005,KPWK,2604221100,2610302100,DLY SR-SS,AP ALL SFC WIP GRASS CUTTING,other,informational
KPWK-04-147,"04/147 NOTAMN 
Q) KZAU/QLPAS/IV/BO/A/000/999/4206N08754W005 
A) KPWK 
B) 2605010001 
C) PERM 

E) RWY 06 PAPI DECOMMISSIONED",KPWK,KZAU/QLPAS/IV/BO/A/000/999/4206N08754W005,KZAU,QLPAS,IV,BO,A,0.0,999.0,4206N08754W005,KPWK,2605010001,PERM,,RWY 06 PAPI DECOMMISSIONED,runway,advisory
KPWK-04-152,"04/152 NOTAMN 
Q) KZAU/QMRLC/IV/NBO/A/000/999/4206N08754W005 
A) KPWK 
B) 2605011300 
C) PERM 

E) RWY 06/24 CLSD EXC TAX",KPWK,KZAU/QMRLC/IV/NBO/A/000/999/4206N08754W005,KZAU,QMRLC,IV,NBO,A,0.0,999.0,4206N08754W005,KPWK,2605011300,PERM,,RWY 06/24 CLSD EXC TAX,runway,advisory
KPWK-04-151,"04/151 NOTAMN 
Q) KZAU/QLEXX/I/BO/A/000/999/4206N08754W005 
A) KPWK 
B) 2605011300 
C) PERM 

E) RWY 06/24 REDL DECOMMISSIONED",KPWK,KZAU/QLEXX/I/BO/A/000/999/4206N08754W005,KZAU,QLEXX,I,BO,A,0.0,999.0,4206N08754W005,KPWK,2605011300,PERM,,RWY 06/24 REDL DECOMMISSIONED,runway,advisory
KPWK-04-153,"04/153 NOTAMN 
Q) KZAU/QMXLC/IV/M/A/000/999/4206N08754W005 
A) KPWK 
B) 2605011300 
C) PERM 

E) TWY B BTN TWY E AND APCH END RWY 24 CLSDAPCH END RWY 24RSTRCTN>0? TO|",KPWK,KZAU/QMXLC/IV/M/A/000/999/4206N08754W005,KZAU,QMXLC,IV,M,A,0.0,999.0,4206N08754W005,KPWK,2605011300,PERM,,TWY B BTN TWY E AND APCH END RWY 24 CLSDAPCH END RWY 24RSTRCTN>0? TO|,taxiway,advisory
KPWK-04-150,"04/150 NOTAMN 
Q) KZAU/QMXLC/IV/M/A/000/999/4206N08754W005 
A) KPWK 
B) 2605011300 
C) PERM 

E) TWY C BTN C RAMP AND APCH END RWY 24 CLSDAPCH END RWY 24RSTRCTN>0? TO|",KPWK,KZAU/QMXLC/IV/M/A/000/999/4206N08754W005,KZAU,QMXLC,IV,M,A,0.0,999.0,4206N08754W005,KPWK,2605011300,PERM,,TWY C BTN C RAMP AND APCH END RWY 24 CLSDAPCH END RWY 24RSTRCTN>0? TO|,taxiway,advisory
KPWK-04-212,"04/212 NOTAMN 
Q) KZAU/QMMXX/V/M/A/000/999/4206N08754W005 
A) KPWK 
B) 2605011300 
C) 2612312359 

E) TWY B HLDG PSN SIGN FOR RWY 12/30 MISSING",KPWK,KZAU/QMMXX/V/M/A/000/999/4206N08754W005,KZAU,QMMXX,V,M,A,0.0,999.0,4206N08754W005,KPWK,2605011300,2612312359,,TWY B HLDG PSN SIGN FOR RWY 12/30 MISSING,taxiway,advisory
KPWK-05-015,"05/015 NOTAMN 
Q) KZAU/QMMXX/V/M/A/000/999/4206N08754W005 
A) KPWK 
B) 2605020124 
C) 2612310559 

E) RWY 34 HLDG PSN SIGN AT RWY 06 LEFT SIDE LGT U/S",KPWK,KZAU/QMMXX/V/M/A/000/999/4206N08754W005,KZAU,QMMXX,V,M,A,0.0,999.0,4206N08754W005,KPWK,2605020124,2612310559,,RWY 34 HLDG PSN SIGN AT RWY 06 LEFT SIDE LGT U/S,runway,advisory
KPWK-05-016,"05/016 NOTAMN 
Q) KZAU/QMMXX/V/M/A/000/999/4206N08754W005 
A) KPWK 
B) 2605020126 
C) 2612310559 

E) TWY T TWY DIRECTION SIGN LGT U/S",KPWK,KZAU/QMMXX/V/M/A/000/999/4206N08754W005,KZAU,QMMXX,V,M,A,0.0,999.0,4206N08754W005,KPWK,2605020126,2612310559,,TWY T TWY DIRECTION SIGN LGT U/S,taxiway,advisory
KPWK-05-017,"05/017 NOTAMR 
Q) KZAU/QMMXX/V/M/A/000/999/4206N08754W005 
A) KPWK 
B) 2605020144 
C) 2612310559 

E) TWY L RWY LOCATION SIGN NORTH SIDE FOR RWY 06/24 LGT U/S",KPWK,KZAU/QMMXX/V/M/A/000/999/4206N08754W005,KZAU,QMMXX,V,M,A,0.0,999.0,4206N08754W005,KPWK,2605020144,2612310559,,TWY L RWY LOCATION SIGN NORTH SIDE FOR RWY 06/24 LGT U/S,taxiway,advisory
KPWK-05-018,"05/018 NOTAMN 
Q) KZAU/QMMXX/V/M/A/000/999/4206N08754W005 
A) KPWK 
B) 2605020155 
C) 2612310559 

E) RWY 24 HLDG PSN SIGN AT RWY 34/16 AND RWY 30/12 LEFT SIDE LGT U/S",KPWK,KZAU/QMMXX/V/M/A/000/999/4206N08754W005,KZAU,QMMXX,V,M,A,0.0,999.0,4206N08754W005,KPWK,2605020155,2612310559,,RWY 24 HLDG PSN SIGN AT RWY 34/16 AND RWY 30/12 LEFT SIDE LGT U/S,runway,advisory
KPWK-05-019,"05/019 NOTAMN 
Q) KZAU/QMMXX/V/M/A/000/999/4206N08754W005 
A) KPWK 
B) 2605021900 
C) 2612310559 

E) TWY T HLDG PSN SIGN FOR APCH END RWY 06 LGT U/S",KPWK,KZAU/QMMXX/V/M/A/000/999/4206N08754W005,KZAU,QMMXX,V,M,A,0.0,999.0,4206N08754W005,KPWK,2605021900,2612310559,,TWY T HLDG PSN SIGN FOR APCH END RWY 06 LGT U/S,taxiway,advisory
KPWK-05-020,"05/020 NOTAMR 
Q) KZAU/QMMXX/V/M/A/000/999/4206N08754W005 
A) KPWK 
B) 2605021904 
C) 2612310539 

E) TWY L RWY LOCATION SIGN SOUTH SIDE FOR RWY 06/24 LGT U/S",KPWK,KZAU/QMMXX/V/M/A/000/999/4206N08754W005,KZAU,QMMXX,V,M,A,0.0,999.0,4206N08754W005,KPWK,2605021904,2612310539,,TWY L RWY LOCATION SIGN SOUTH SIDE FOR RWY 06/24 LGT U/S,taxiway,advisory
KPWK-05-043,"05/043 NOTAMN 
Q) KZAU/QMMXX/V/M/A/000/999/4206N08754W005 
A) KPWK 
B) 2605081554 
C) 2607312359 

E) TWY B LOCATION MARKINGS BTN RWY 12/30 AND TWY E NOT MARKED",KPWK,KZAU/QMMXX/V/M/A/000/999/4206N08754W005,KZAU,QMMXX,V,M,A,0.0,999.0,4206N08754W005,KPWK,2605081554,2607312359,,TWY B LOCATION MARKINGS BTN RWY 12/30 AND TWY E NOT MARKED,taxiway,advisory
KPWK-05-069,"05/069 NOTAMN 
Q) KZAU/QMNLC/IV/NBO/A/000/999/4206N08754W005 
A) KPWK 
B) 2605201934 
C) 2701312359 

E) HANGAR 7 RAMP CLSD EXC VEHICLES",KPWK,KZAU/QMNLC/IV/NBO/A/000/999/4206N08754W005,KZAU,QMNLC,IV,NBO,A,0.0,999.0,4206N08754W005,KPWK,2605201934,2701312359,,HANGAR 7 RAMP CLSD EXC VEHICLES,other,advisory
KPWK-06-046,"06/046 NOTAMN 
 Q) KZAU/QOLAS/IV/M/AE/000/009/4206N08754W005 
 A) KPWK 
 B) 2606081743 
 C) 2608152359 
 E) TOWER LGT (ASR 1253376) 420820.50N0875308.90W (1.6NM NNE PWK) 817.9FT (161.1FT AGL) U/S",KPWK,KZAU/QOLAS/IV/M/AE/000/009/4206N08754W005,KZAU,QOLAS,IV,M,AE,0.0,9.0,4206N08754W005,KPWK,2606081743,2608152359,,TOWER LGT (ASR 1253376) 420820.50N0875308.90W (1.6NM NNE PWK) 817.9FT (161.1FT AGL) U/S,lighting,advisory
KPWK-06-047,"06/047 NOTAMN 
 Q) KZAU/QOLAS/IV/M/AE/000/009/4206N08754W005 
 A) KPWK 
 B) 2606081744 
 C) 2608152359 
 E) TOWER LGT (ASR 1253380) 420820.20N0875307.40W (1.7NM NNE PWK) 817.9FT (161.1FT AGL) U/S",KPWK,KZAU/QOLAS/IV/M/AE/000/009/4206N08754W005,KZAU,QOLAS,IV,M,AE,0.0,9.0,4206N08754W005,KPWK,2606081744,2608152359,,TOWER LGT (ASR 1253380) 420820.20N0875307.40W (1.7NM NNE PWK) 817.9FT (161.1FT AGL) U/S,lighting,advisory
KPWK-06-048,"06/048 NOTAMN 
 Q) KZAU/QOLAS/IV/M/AE/000/009/4206N08754W005 
 A) KPWK 
 B) 2606081745 
 C) 2608152359 
 E) TOWER LGT (ASR 1253382) 420824.10N0875306.90W (1.7NM NNE PWK) 817.9FT (161.7FT AGL) U/S",KPWK,KZAU/QOLAS/IV/M/AE/000/009/4206N08754W005,KZAU,QOLAS,IV,M,AE,0.0,9.0,4206N08754W005,KPWK,2606081745,2608152359,,TOWER LGT (ASR 1253382) 420824.10N0875306.90W (1.7NM NNE PWK) 817.9FT (161.7FT AGL) U/S,lighting,advisory
KPWK-06-049,"06/049 NOTAMN 
 Q) KZAU/QOLAS/IV/M/AE/000/009/4206N08754W005 
 A) KPWK 
 B) 2606081745 
 C) 2608152359 
 E) TOWER LGT (ASR 1253385) 420824.20N0875308.50W (1.7NM NNE PWK) 817.9FT (161.1FT AGL) U/S",KPWK,KZAU/QOLAS/IV/M/AE/000/009/4206N08754W005,KZAU,QOLAS,IV,M,AE,0.0,9.0,4206N08754W005,KPWK,2606081745,2608152359,,TOWER LGT (ASR 1253385) 420824.20N0875308.50W (1.7NM NNE PWK) 817.9FT (161.1FT AGL) U/S,lighting,advisory
KPWK-07-023,"07/023 NOTAMN 
 Q) KZAU/QOLAS/IV/M/E/000/009/4206N08754W005 
 A) KPWK 
 B) 2607080625 
 C) 2607230525 
 E) TOWER LGT (ASR 1213664) 421535.60N0875148.00W (8.9NM NE PWK) 819.9FT (149.9FT AGL) U/S",KPWK,KZAU/QOLAS/IV/M/E/000/009/4206N08754W005,KZAU,QOLAS,IV,M,E,0.0,9.0,4206N08754W005,KPWK,2607080625,2607230525,,TOWER LGT (ASR 1213664) 421535.60N0875148.00W (8.9NM NE PWK) 819.9FT (149.9FT AGL) U/S,lighting,advisory
KPWK-07-030,"07/030 NOTAMN 
Q) KZAU/QFAXX/IV/NBO/A/000/999/4206N08754W005 
A) KPWK 
B) 2607162030 
C) 2607170200 

E) AP SFC COND NOT REP",KPWK,KZAU/QFAXX/IV/NBO/A/000/999/4206N08754W005,KZAU,QFAXX,IV,NBO,A,0.0,999.0,4206N08754W005,KPWK,2607162030,2607170200,,AP SFC COND NOT REP,other,informational
KPWK-07-031,"07/031 NOTAMN 
Q) KZAU/QFAXX/IV/NBO/A/000/999/4206N08754W005 
A) KPWK 
B) 2607172030 
C) 2607180200 

E) AP SFC COND NOT REP",KPWK,KZAU/QFAXX/IV/NBO/A/000/999/4206N08754W005,KZAU,QFAXX,IV,NBO,A,0.0,999.0,4206N08754W005,KPWK,2607172030,2607180200,,AP SFC COND NOT REP,other,informational
